decry	express strong disapproval of; condemn openly (something dangerous to the public); disparage;	d/I/'kr/aI/	decry the violence of modern films	normal	false
deducible	that can be deduced or inferred	Not available	The opinions of an expert are, where rational, deducible (Manchester Guardian Weekly).	normal	false
deface	mar; disfigure; to spoil the appearance of; to blot out; obliterate	d/I/'f/eI/s	Thoughtless boys have defaced the desks by marking on them. Scribbled pictures and notes defaced the pages of the book. to deface the record.	easy	false
defalcate	embezzle	d/I/'f/&/lk/eI/t	Not Available	normal	false
defame	harm someone's reputation; malign; speak evil of; slander; N. defamation; ADJ. defamatory	d/I/'f/eI/m	Not Available	normal	false
default	failure to act; failure to perform a task or be present; V.	d/I/'f/O/lt	Not Available	normal	false
defeatist	resigned to defeat or failure; accepting defeat or failure as a natural outcome; N. CF. defeatism	d/I/'f/i/t/I/st	Not Available	normal	false
defect	shortcoming; V: desert (in order to join the opposite one)	d/I/'f/E/kt	Not Available	normal	false
defection	desertion	d/I/'f/E/k/S//@/n	Not Available	normal	false
defer	give in respectfully; submit; delay till later; exempt temporarily; N. deferment; CF. show respect, comply with, courteous	d/I/'f/[@]/r	Not Available	normal	false
deference	courteous regard for another's wish; courteous yielding to another's wish or opinion (showing respect); ADJ. deferential; OP. effrontery	'd/E/f/@/r/@/ns	Not Available	normal	false
defiance	refusal to yield; resistance; V. defy; ADJ. defiant	d/I/'f/aI//@/ns	Not Available	normal	false
defile	pollute; make filthy or dirty; corrupt morally; profane; desecrate; N: narrow passage or gorge through mountains	d/I/'f/aI/l	Not Available	normal	false
definitive	most reliable; authorative and complete; that cannot be improved; conclusive; decisive; definite;	d/I/'f/I/n/I/t/I/v	definitive decision by the supreme court	normal	false
deflect	turn aside; turn away from a straight course	d/I/'fl/E/kt	Not Available	normal	false
defoliate	destroy leaves; deprive of leaves (by the use of chemicals); N. defoliant	d/i/'f/oU/l/I/,/eI/t	Not Available	normal	false
defray	to pay (costs or expenses)	d/I/'fr/eI/	The expenses of national parks are defrayed by the taxpayers.	normal	false
defrock	to deprive of priestly dress and position; unfrock	d/i/'fr/A/k	Adolf Lanz was a defrocked Roman Catholic priest who left the Church ... in 1899 (Atlantic).	normal	false
deft	neat; skillful	d/E/ft	Not Available	normal	false
defunct	dead; no longer in use or existence	d/I/'f/@//N/kt	Not Available	normal	false
degenerate	become worse in quality; deteriorate; ADJ: having become worse;	'/dZ//E/n/(@)/r/@/t	a degenerate species	normal	false
degradation	humiliation; debasement; degeneration; V. degrade: debase; disgrace; degenerate; reduce (something) in worth; demote (someone); reduce in rank	,d/E/gr/@/'d/eI//S//@/n	Not Available	normal	false
dehydrate	remove water from; dry out	d/i/'h/aI/dr/eI/t	Not Available	normal	false
deify	turn into a god; make a god of; idolize;	'd/i//@/,f/aI/	Kings were deified	normal	false
deign	condescend; stoop	d/eI/n	Not Available	normal	false
delete	erase; strike out	d/I/'l/i/t	Not Available	normal	false
deleterious	harmful	,d/E/l/I/'t/i/r/i//@/s	Not Available	normal	false
deliberate	consider; ponder; ADJ: done on purpose; slow	d/I/'l/I/b/(@)/r/@/t	Not Available	normal	false
delineate	portray; depict; sketch; describe; N. delineation	d/I/'l/I/n/i/,/eI/t	Not Available	normal	false
delirium	mental disorder marked by confusion; uncontrolled excitement; ADJ. delirious	d/I/'l/i/r/i//@/m	Not Available	normal	false
delta	flat plain of mud or sand between branches of a river	'd/E/lt/@/	Not Available	normal	false
delude	deceive	d/I/'l/u/d	Not Available	normal	false
deluge	flood; rush; V.	'd/E/l/j//u//dZ/	Not Available	normal	false
delusion	false belief; hallucination; deluding;	d/I/'l/u//Z//@/n	delusions of grandeur, under the delusion that	normal	false
delusive	deceptive; likely to delude; misleading; raising vain hopes;	d/I/'l/u/s/I/v	delusive promises	normal	false
delve	dig; search deeply; investigate	d/E/lv	Not Available	normal	false
demagogue	person who appeals to people's prejudice; false leader of people; CF. demagoguery	'd/E/m/@/,g/O/g	Not Available	normal	false
demean	disgrace; humiliate; debase in dignity; behave	d/I/'m/i/n	Not Available	normal	false
demeanor	the way a person acts and looks; behavior; manner; conduct	d/I/'m/i/n/@/r	She has a quiet, modest demeanor	easy	false
demented	insane	d/I/'m/E/nt/I/d	Not Available	normal	false
demerit	fault; bad quality	d/i/'m/E/r/I/t	Not Available	normal	false
demise	death	d/I/'m/aI/z	Not Available	normal	false
demographic	related to population balance; N. demography: statistical study of human population	,d/i/m/@/'gr/&/f/I/k	Not Available	normal	false
demolition	destruction; V. demolish	,d/E/m/@/'l/I//S//@/n	Not Available	normal	false
demoniac	fiendish; cruel; N. demon: evil supernatural being; devil	d/I/'m/oU/n/i/,/&/k	Not Available	normal	false
demotic	of or pertaining to the people	d/I/'m/A/t/I/k	Not Available	normal	false
demur	object (because of doubts, scruples); raise an objection (showing qualms); hesitate;	d/I/'m/[@]/r	demur at the idea of working on Sunday	normal	false
demure	(of a woman or child) grave; quiet and serious; coy; pretending to be demure	d/I/'m/j//U/r	Not Available	normal	false
denigrate	blacken; defame	'd/E/n/@/,gr/eI/t	Not Available	normal	false
denizen	(animal, person, or plant) inhabitant or resident of a particular place; regular visitor	'd/E/n/I/z/@/n	Not Available	normal	false
denomination	religious group; unit in a system; name or designation; CF. denominator: common trait or characteristic	d/I/,n/A/m/@/'n/eI//S//@/n	Not Available	normal	false
denotation	meaning; distinguishing by name; V. denote: indicate; refer to directly; mean; CF. connotation	,d/i/n/oU/'t/eI//S//@/n	Not Available	normal	false
denounce	condemn; criticize; N. denunciation	d/I/'n/AU/ns	Not Available	normal	false
depict	portray	d/I/'p/I/kt	Not Available	normal	false
deplete	reduce; exhaust	d/I/'pl/i/t	Not Available	normal	false
deplore	regret; express sorrow and severe disapproval for something bad;	d/I/'pl/oU/r	deplore their violent behavior, deplorable living condition	normal	false
deploy	spread out (troops) in an extended though shallow battle line; distribute (persons or forces) systematically or strategically	d/I/'pl//Oi//	Not Available	easy	false
deport	send out of the country; behave; N. deportation, deportment	d/I/'p/oU/rt	Not Available	normal	false
depose	dethrone; remove from office; give a deposition; testify	d/I/'p/oU/z	Not Available	normal	false
deposition	testimony under oath; deposing; dethroning	,d/E/p/@/'z/I//S//@/n	Not Available	normal	false
depravity	extreme corruption; wickedness; V. deprave	d/I/'pr/&/v/I/t/i/	a monstre of depravity	normal	false
deprecate	express disapproval of; deplore; protest against; belittle; ADJ. deprecatory	'd/E/pr/@/,k/eI/t	Not Available	normal	false
depreciate	lessen in value; belittle; represent as of little value	d/I/'pr/i/,/S//i//eI/t	Not Available	normal	false
depredation	plundering; destruction	,d/E/pr/I/'d/eI//S//@/n	Not Available	normal	false
deputize	work or appoint as a deputy; N. deputy: person who has the power to take charge when the leading person is away	'd/E/p/j//@/,t/aI/z	Not Available	normal	false
deranged	insane	d/I/'r/eI/n/dZ/d	Not Available	normal	false
derelict	negligent; (of someone) neglectful of duty; (of something) deserted by an owner; abandoned; N: abandoned property; homeless or vagrant person	'd/E/r/@/l/I/kt	Not Available	normal	false
dereliction	neglect of duty; abandonment	,d/E/r/@/'l/I/k/S//@/n	Not Available	normal	false
deride	ridicule; treat with contempt; make fun of; OP. respect	d/I/'r/aI/d	Not Available	normal	false
derision	ridicule; ADJ. derisive; CF. derisory	d/I/'r/I//Z//@/n	Not Available	normal	false
derivation	deriving; origin or source of something;	,d/E/r/@/'v/eI//S//@/n	the derivation of the word	normal	false
derivative	unoriginal; obtained from another source;	d/I/'r/I/v/@/t/I/v	derivative prose style	normal	false
dermatologist	one who studies the skin and its diseases	,d/[@]/rm/@/'t/A/l/@//dZ//I/st	Not Available	normal	false
derogatory	expressing a low opinion; disparaging; V. derogate: detract; disparage	d/I/'r/A/g/@/,t/oU/r/i/	Not Available	normal	false
descry	to catch sight of; be able to see; make out; see at a distance; see with difficulty; perceive; to discover by observation	d/I/'skr/aI/	to descry an island on the horizon. We descried the little boad two miles away. He thought he could descry a way out of his troubles.	difficult	false
desecrate	profane; violate the sanctity of	'd/E/s/@/,kr/eI/t	Not Available	normal	false
deserts	what someone deserves	Not available	Not Available	normal	false
desiccate	dry up; (fig.) to make intellectually or spiritually dry; to preserve by drying throughly; dehydrate	'd/E/s/@/,k/eI/t	The soil in a desert is desiccated by the dry air and sun. that desiccated and discouraged brain (Lytton Strachey). desiccated fruit	normal	false
desolate	(of a place) deserted; unpopulated; (of a person) lonely; forlorn; joyless	'd/E/s/@/l/@/t	Not Available	normal	false
desolate	make desolate; forsake; abandon and desert	Not available	Not Available	normal	false
desperado	reckless, desperate outlaw	,d/E/sp/@/'r/A/d/oU/	Not Available	normal	false
desperate	having lost all hope; despairing; reckless and violent because of loss of hope or despair; undertaken as a last resort	'd/E/sp/@/r/I/t	Not Available	normal	false
despise	look on with scorn; regard as worthless or distasteful; ADJ. despicable: contemptible	d/I/'sp/aI/z	Not Available	normal	false
despoil	plunder; sack;	d/I/'sp//Oi//l	despoil the village	normal	false
despondent	having lost heart, courage, or hope; discouraged; dejected	d/I/'sp/A/nd/@/nt	Long lines of despondent-looking people lined up before the counter leading to Information Department (New Yorker).	normal	false
despot	tyrant; harsh, authoritarian ruler; CF. despotism	'd/E/sp/@/t	Not Available	normal	false
destitute	extremely poor; lacking means of subsistence; utterly lacking; devoid;	'd/E/st/I/,t/u/t	destitute of any experience	normal	false
desultory	jumping from one thing to another; without aim or method; aimless; unconnected; coming suddenly; random	'd/E/s/@/l,t/oU/r/i/	He read the book in a desultory manner, skipping chapters as he pleased. We talked in a desultory fashion.	easy	false
detached	seperate from others; isolated; unattached; not influenced by others or by one's own interests and prejudices; impartial; reserved aloof	d/I/'t/&//tS/t	A detached house is seperated by land from neighboring houses. The judge listened to the claims of both sides with a detached air.	easy	false
detain	to keep from going; hold back; delay; retard; to keep from going away; hold as a prisoner	d/I/'t/eI/n	The heavy traffic detained us for almost an hour. I was detained ... partly by the rain, and partly by company that I liked very much (William Cobett). The police detained the suspected thief for questioning.	easy	false
determinate	having a fixed order of procedure; precisely defined; invariable; fixed; conclusive; final	d/I/'t/[@]/rm/I/n/@/t	Not Available	normal	false
determination	resolve; firmness of purpose; measurement or calculation; decision	d/I/,t/[@]/rm/@/'n/eI//S//@/n	Not Available	normal	false
deterrent	something that discourages or deters	d/I/'t/[@]/r/@/nt	Not Available	normal	false
detonation	explosion	,d/E/t'/-/n/eI//S//@/n	The detonation of the dynamite was heard for blocks.	easy	false
detraction	slandering; aspersion; detracting; CF. detractor	d/I/'tr/&/k/S//@/n	Not Available	normal	false
detrimental	harmful; damaging; N. detriment	,d/E/tr/@/'m/E/nt/-/l	Not Available	normal	false
deviate	turn away from (a principle, norm); move away from an accepted standard; swerve; depart; diverge; N. deviation;	'd/i/v/I/,/eI/t	deviation of the path of light by a prism	normal	false
devious	roundabout; erratic; deviating from the straight course; not straightforward; not completely honest;	'd/i/v/i//@/s	devious route	normal	false
devise	think up; invent; plan; bequeath; N: bequest	d/I/'v/aI/z	Not Available	normal	false
devoid	entirely without or wanting; empty; lacking	d/I/'v//Oi//d	A well devoid of water is useless. He is the total amateur, totally lacking in imagination, otally devoid of any technical skill (John Canaday).	easy	false
devolve	deputize; pass or be passed to others (power, work, or property);	d/I/'v/A/lv	devolve on/upon/to	normal	false
devotee	a person who is strongly devoted to something; a person who is earnestly devoted to religion, especially to observances of an extreme kind	,d/E/v/@/'t/i/	devotee of Bach. Many Americans and Japanese are devotees of baseball.	easy	false
